,city,gu,dong
11485,전라남도,,송월동
11486,전라남도,,안창동
11487,전라남도,,삼영동
11488,전라남도,,교동
11489,전라남도,,서내동
11490,전라남도,,산정동
11491,전라남도,,경현동
11492,전라남도,,보산동
11493,전라남도,,금계동
11494,전라남도,,금성동
11495,전라남도,,남내동
11496,전라남도,,과원동
11497,전라남도,,성북동
11498,전라남도,,중앙동
11499,전라남도,,대호동
11500,전라남도,,송촌동
11501,전라남도,,석현동
11502,전라남도,,청동
11503,전라남도,,남외동
11504,전라남도,,죽림동
11505,전라남도,,삼도동
11506,전라남도,,영산동
11507,전라남도,,용산동
11508,전라남도,,관정동
11509,전라남도,,평산동
11510,전라남도,,부덕동
11511,전라남도,,이창동
11512,전라남도,,대기동
11513,전라남도,,운곡동
11514,전라남도,,동수동
11515,전라남도,,오량동
11516,전라남도,,진포동
11517,전라남도,,빛가람동
11518,전라남도,,남평읍
11519,전라남도,,남평리
11520,전라남도,,대교리
11521,전라남도,,동사리
11522,전라남도,,교촌리
11523,전라남도,,교원리
11524,전라남도,,서산리
11525,전라남도,,오계리
11526,전라남도,,상곡리
11527,전라남도,,우산리
11528,전라남도,,남석리
11529,전라남도,,풍림리
11530,전라남도,,노동리
11531,전라남도,,광촌리
11532,전라남도,,수원리
11533,전라남도,,광이리
11534,전라남도,,평산리
11535,전라남도,,세지면
11536,전라남도,,오봉리
11537,전라남도,,대산리
11538,전라남도,,내정리
11539,전라남도,,동곡리
11540,전라남도,,죽동리
11541,전라남도,,송제리
11542,전라남도,,교산리
11543,전라남도,,벽산리
11544,전라남도,,성산리
11545,전라남도,,왕곡면
11546,전라남도,,덕산리
11547,전라남도,,본양리
11548,전라남도,,옥곡리
11549,전라남도,,송죽리
11550,전라남도,,신포리
11551,전라남도,,월천리
11552,전라남도,,화정리
11553,전라남도,,행전리
11554,전라남도,,신원리
11555,전라남도,,신가리
11556,전라남도,,양산리
11557,전라남도,,장산리
11558,전라남도,,반남면
11559,전라남도,,흥덕리
11560,전라남도,,석천리
11561,전라남도,,덕산리
11562,전라남도,,신촌리
11563,전라남도,,대안리
11564,전라남도,,청송리
11565,전라남도,,성계리
11566,전라남도,,공산면
11567,전라남도,,금곡리
11568,전라남도,,남창리
11569,전라남도,,백사리
11570,전라남도,,신곡리
11571,전라남도,,중포리
11572,전라남도,,가송리
11573,전라남도,,동촌리
11574,전라남도,,화성리
11575,전라남도,,상방리
11576,전라남도,,복용리
11577,전라남도,,동강면
11578,전라남도,,인동리
11579,전라남도,,월양리
11580,전라남도,,진천리
11581,전라남도,,대전리
11582,전라남도,,장동리
11583,전라남도,,옥정리
11584,전라남도,,곡천리
11585,전라남도,,대지리
11586,전라남도,,월송리
11587,전라남도,,양지리
11588,전라남도,,운산리
11589,전라남도,,다시면
11590,전라남도,,영동리
11591,전라남도,,월태리
11592,전라남도,,가운리
11593,전라남도,,복암리
11594,전라남도,,가흥리
11595,전라남도,,신석리
11596,전라남도,,죽산리
11597,전라남도,,문동리
11598,전라남도,,동당리
11599,전라남도,,송촌리
11600,전라남도,,동곡리
11601,전라남도,,청정리
11602,전라남도,,운봉리
11603,전라남도,,신광리
11604,전라남도,,회진리
11605,전라남도,,문평면
11606,전라남도,,안곡리
11607,전라남도,,송산리
11608,전라남도,,북동리
11609,전라남도,,동원리
11610,전라남도,,대도리
11611,전라남도,,계로리
11612,전라남도,,학교리
11613,전라남도,,국동리
11614,전라남도,,옥당리
11615,전라남도,,산호리
11616,전라남도,,학동리
11617,전라남도,,오룡리
11618,전라남도,,노안면
11619,전라남도,,금동리
11620,전라남도,,장동리
11621,전라남도,,학산리
11622,전라남도,,도산리
11623,전라남도,,유곡리
11624,전라남도,,계림리
11625,전라남도,,안산리
11626,전라남도,,용산리
11627,전라남도,,구정리
11628,전라남도,,영평리
11629,전라남도,,금안리
11630,전라남도,,오정리
11631,전라남도,,양천리
11632,전라남도,,금천면
11633,전라남도,,오강리
11634,전라남도,,고동리
11635,전라남도,,광암리
11636,전라남도,,신천리
11637,전라남도,,죽촌리
11638,전라남도,,월산리
11639,전라남도,,동악리
11640,전라남도,,석전리
11641,전라남도,,촌곡리
11642,전라남도,,신가리
11643,전라남도,,원곡리
11644,전라남도,,산포면
11645,전라남도,,매성리
11646,전라남도,,신도리
11647,전라남도,,송림리
11648,전라남도,,화지리
11649,전라남도,,산제리
11650,전라남도,,등수리
11651,전라남도,,등정리
11652,전라남도,,내기리
11653,전라남도,,덕례리
11654,전라남도,,다도면
11655,전라남도,,판촌리
11656,전라남도,,송학리
11657,전라남도,,풍산리
11658,전라남도,,덕동리
11659,전라남도,,궁원리
11660,전라남도,,신동리
11661,전라남도,,방산리
11662,전라남도,,마산리
11663,전라남도,,암정리
11664,전라남도,,덕림리
11665,전라남도,,도동리
11666,전라남도,,봉황면
11667,전라남도,,죽석리
11668,전라남도,,철천리
11669,전라남도,,각동리
11670,전라남도,,송현리
11671,전라남도,,장성리
11672,전라남도,,유곡리
11673,전라남도,,옥산리
11674,전라남도,,용전리
11675,전라남도,,와우리
11676,전라남도,,황용리
11677,전라남도,,신동리
11678,전라남도,,욱곡리
11679,전라남도,,오림리
11680,전라남도,,덕림리
11681,전라남도,,운곡리
11682,전라남도,,용곡리
11683,전라남도,,만봉리
11684,전라남도,,덕곡리
11685,전라남도,,황금동
11686,전라남도,,황길동
11687,전라남도,,도이동
11688,전라남도,,성황동
11689,전라남도,,중군동
11690,전라남도,,중동
11691,전라남도,,마동
11692,전라남도,,광영동
11693,전라남도,,태인동
11694,전라남도,,금호동
11695,전라남도,,광양읍
11696,전라남도,,우산리
11697,전라남도,,구산리
11698,전라남도,,칠성리
11699,전라남도,,읍내리
11700,전라남도,,목성리
11701,전라남도,,초남리
11702,전라남도,,익신리
11703,전라남도,,사곡리
11704,전라남도,,죽림리
11705,전라남도,,용강리
11706,전라남도,,인동리
11707,전라남도,,인서리
11708,전라남도,,도월리
11709,전라남도,,세풍리
11710,전라남도,,덕례리
11711,전라남도,,봉강면
11712,전라남도,,석사리
11713,전라남도,,지곡리
11714,전라남도,,봉당리
11715,전라남도,,부저리
11716,전라남도,,구서리
11717,전라남도,,조령리
11718,전라남도,,신룡리
11719,전라남도,,옥룡면
11720,전라남도,,산남리
11721,전라남도,,운평리
11722,전라남도,,추산리
11723,전라남도,,동곡리
11724,전라남도,,죽천리
11725,전라남도,,용곡리
11726,전라남도,,율천리
11727,전라남도,,운곡리
11728,전라남도,,옥곡면
11729,전라남도,,원월리
11730,전라남도,,대죽리
11731,전라남도,,묵백리
11732,전라남도,,신금리
11733,전라남도,,장동리
11734,전라남도,,선유리
11735,전라남도,,수평리
11736,전라남도,,진상면
11737,전라남도,,금이리
11738,전라남도,,섬거리
11739,전라남도,,비평리
11740,전라남도,,황죽리
11741,전라남도,,어치리
11742,전라남도,,지원리
11743,전라남도,,청암리
11744,전라남도,,진월면
11745,전라남도,,망덕리
11746,전라남도,,차사리
11747,전라남도,,마룡리
11748,전라남도,,선소리
11749,전라남도,,신아리
11750,전라남도,,오사리
11751,전라남도,,신구리
11752,전라남도,,송금리
11753,전라남도,,월길리
11754,전라남도,,진정리
11755,전라남도,,다압면
11756,전라남도,,신원리
11757,전라남도,,도사리
11758,전라남도,,고사리
11759,전라남도,,금천리
11760,전라남도,,하천리
11761,전라남도,,담양읍
11762,전라남도,,담주리
11763,전라남도,,천변리
11764,전라남도,,지침리
11765,전라남도,,객사리
11766,전라남도,,백동리
11767,전라남도,,남산리
11768,전라남도,,향교리
11769,전라남도,,만성리
11770,전라남도,,양각리
11771,전라남도,,강쟁리
11772,전라남도,,반룡리
11773,전라남도,,오계리
11774,전라남도,,학동리
11775,전라남도,,금월리
11776,전라남도,,삼만리
11777,전라남도,,운교리
11778,전라남도,,삼다리
11779,전라남도,,가산리
11780,전라남도,,봉산면
11781,전라남도,,대추리
11782,전라남도,,제월리
11783,전라남도,,신학리
11784,전라남도,,기곡리
11785,전라남도,,연동리
11786,전라남도,,유산리
11787,전라남도,,양지리
11788,전라남도,,와우리
11789,전라남도,,삼지리
11790,전라남도,,고서면
11791,전라남도,,교산리
11792,전라남도,,고읍리
11793,전라남도,,분향리
11794,전라남도,,금현리
11795,전라남도,,성월리
11796,전라남도,,보촌리
11797,전라남도,,주산리
11798,전라남도,,원강리
11799,전라남도,,동운리
11800,전라남도,,산덕리
11801,전라남도,,남면
11802,전라남도,,학선리
11803,전라남도,,지곡리
11804,전라남도,,연천리
11805,전라남도,,정곡리
11806,전라남도,,경상리
11807,전라남도,,무동리
11808,전라남도,,만월리
11809,전라남도,,구산리
11810,전라남도,,인암리
11811,전라남도,,가암리
11812,전라남도,,풍암리
11813,전라남도,,창평면
11814,전라남도,,창평리
11815,전라남도,,삼천리
11816,전라남도,,용수리
11817,전라남도,,유천리
11818,전라남도,,오강리
11819,전라남도,,의항리
11820,전라남도,,일산리
11821,전라남도,,장화리
11822,전라남도,,유곡리
11823,전라남도,,해곡리
11824,전라남도,,광덕리
11825,전라남도,,외동리
11826,전라남도,,대덕면
11827,전라남도,,매산리
11828,전라남도,,장산리
11829,전라남도,,비차리
11830,전라남도,,금산리
11831,전라남도,,성곡리
11832,전라남도,,문학리
11833,전라남도,,운암리
11834,전라남도,,용대리
11835,전라남도,,갈전리
11836,전라남도,,운산리
11837,전라남도,,입석리
11838,전라남도,,무정면
11839,전라남도,,봉안리
11840,전라남도,,오룡리
11841,전라남도,,오봉리
11842,전라남도,,영천리
11843,전라남도,,성도리
11844,전라남도,,동산리
11845,전라남도,,안평리
11846,전라남도,,덕곡리
11847,전라남도,,서흥리
11848,전라남도,,정석리
11849,전라남도,,평지리
11850,전라남도,,동강리
11851,전라남도,,오례리
11852,전라남도,,금성면
11853,전라남도,,원천리
11854,전라남도,,석현리
11855,전라남도,,대성리
11856,전라남도,,원율리
11857,전라남도,,금성리
11858,전라남도,,덕성리
11859,전라남도,,봉서리
11860,전라남도,,대곡리
11861,전라남도,,외추리
11862,전라남도,,봉황리
11863,전라남도,,용면
11864,전라남도,,두장리
11865,전라남도,,통천리
11866,전라남도,,추성리
11867,전라남도,,쌍태리
11868,전라남도,,도림리
11869,전라남도,,월계리
11870,전라남도,,용연리
11871,전라남도,,용치리
11872,전라남도,,월산면
11873,전라남도,,월산리
11874,전라남도,,월평리
11875,전라남도,,중월리
11876,전라남도,,용흥리
11877,전라남도,,용암리
11878,전라남도,,신계리
11879,전라남도,,광암리
11880,전라남도,,오성리
11881,전라남도,,월계리
11882,전라남도,,화방리
11883,전라남도,,수북면
11884,전라남도,,나산리
11885,전라남도,,개동리
11886,전라남도,,정중리
11887,전라남도,,황금리
11888,전라남도,,고성리
11889,전라남도,,오정리
11890,전라남도,,대방리
11891,전라남도,,궁산리
11892,전라남도,,두정리
11893,전라남도,,주평리
11894,전라남도,,풍수리
11895,전라남도,,남산리
11896,전라남도,,대흥리
11897,전라남도,,수북리
11898,전라남도,,대전면
11899,전라남도,,대치리
11900,전라남도,,평장리
11901,전라남도,,서옥리
11902,전라남도,,중옥리
11903,전라남도,,응용리
11904,전라남도,,태목리
11905,전라남도,,강의리
11906,전라남도,,월본리
11907,전라남도,,병풍리
11908,전라남도,,행성리
11909,전라남도,,성산리
11910,전라남도,,갑향리
11911,전라남도,,곡성읍
11912,전라남도,,읍내리
11913,전라남도,,학정리
11914,전라남도,,교촌리
11915,전라남도,,죽동리
11916,전라남도,,신월리
11917,전라남도,,월봉리
11918,전라남도,,구원리
11919,전라남도,,서계리
11920,전라남도,,대평리
11921,전라남도,,신리
11922,전라남도,,동산리
11923,전라남도,,장선리
11924,전라남도,,신기리
11925,전라남도,,묘천리
11926,전라남도,,오곡면
11927,전라남도,,오지리
11928,전라남도,,덕산리
11929,전라남도,,침곡리
11930,전라남도,,송정리
11931,전라남도,,봉조리
11932,전라남도,,압록리
11933,전라남도,,명산리
11934,전라남도,,승법리
11935,전라남도,,구성리
11936,전라남도,,미산리
11937,전라남도,,삼기면
11938,전라남도,,원등리
11939,전라남도,,월경리
11940,전라남도,,괴소리
11941,전라남도,,의암리
11942,전라남도,,금반리
11943,전라남도,,청계리
11944,전라남도,,농소리
11945,전라남도,,노동리
11946,전라남도,,수산리
11947,전라남도,,근촌리
11948,전라남도,,경악리
11949,전라남도,,금계리
11950,전라남도,,석곡면
11951,전라남도,,석곡리
11952,전라남도,,능파리
11953,전라남도,,덕흥리
11954,전라남도,,당월리
11955,전라남도,,방송리
11956,전라남도,,연반리
11957,전라남도,,죽산리
11958,전라남도,,온수리
11959,전라남도,,염곡리
11960,전라남도,,유정리
11961,전라남도,,구봉리
11962,전라남도,,봉전리
11963,전라남도,,목사동면
11964,전라남도,,평리
11965,전라남도,,동암리
11966,전라남도,,구룡리
11967,전라남도,,용사리
11968,전라남도,,수곡리
11969,전라남도,,범계리
11970,전라남도,,공북리
11971,전라남도,,대곡리
11972,전라남도,,신기리
11973,전라남도,,죽정리
11974,전라남도,,용봉리
11975,전라남도,,신전리
11976,전라남도,,죽곡면
11977,전라남도,,태평리
11978,전라남도,,화양리
11979,전라남도,,봉정리
11980,전라남도,,신풍리
11981,전라남도,,연화리
11982,전라남도,,삼태리
11983,전라남도,,당동리
11984,전라남도,,남양리
11985,전라남도,,유봉리
11986,전라남도,,동계리
11987,전라남도,,원달리
11988,전라남도,,고치리
11989,전라남도,,용정리
11990,전라남도,,하한리
11991,전라남도,,고달면
11992,전라남도,,목동리
11993,전라남도,,뇌죽리
11994,전라남도,,대사리
11995,전라남도,,백곡리
11996,전라남도,,고달리
11997,전라남도,,호곡리
11998,전라남도,,두가리
11999,전라남도,,옥과면
12000,전라남도,,옥과리
12001,전라남도,,죽림리
12002,전라남도,,리문리
12003,전라남도,,설옥리
12004,전라남도,,율사리
12005,전라남도,,무창리
12006,전라남도,,주산리
12007,전라남도,,수리
12008,전라남도,,소룡리
12009,전라남도,,합강리
12010,전라남도,,황산리
12011,전라남도,,입면
12012,전라남도,,매월리
12013,전라남도,,흑석리
12014,전라남도,,대장리
12015,전라남도,,약천리
12016,전라남도,,만수리
12017,전라남도,,금산리
12018,전라남도,,서봉리
12019,전라남도,,제월리
12020,전라남도,,창정리
12021,전라남도,,입석리
12022,전라남도,,삼오리
12023,전라남도,,송전리
12024,전라남도,,겸면
12025,전라남도,,현정리
12026,전라남도,,가정리
12027,전라남도,,평장리
12028,전라남도,,마전리
12029,전라남도,,산정리
12030,전라남도,,상덕리
12031,전라남도,,괴정리
12032,전라남도,,대명리
12033,전라남도,,송강리
12034,전라남도,,운교리
12035,전라남도,,칠봉리
12036,전라남도,,남양리
12037,전라남도,,오산면
12038,전라남도,,봉동리
12039,전라남도,,율천리
12040,전라남도,,단사리
12041,전라남도,,조양리
12042,전라남도,,선세리
12043,전라남도,,가곡리
12044,전라남도,,청단리
12045,전라남도,,연화리
12046,전라남도,,운곡리
12047,전라남도,,구례읍
12048,전라남도,,봉동리
12049,전라남도,,봉남리
12050,전라남도,,백련리
12051,전라남도,,산성리
12052,전라남도,,신월리
12053,전라남도,,봉서리
12054,전라남도,,원방리
12055,전라남도,,논곡리
12056,전라남도,,계산리
12057,전라남도,,봉북리
12058,전라남도,,문척면
12059,전라남도,,월전리
12060,전라남도,,죽마리
12061,전라남도,,금정리
12062,전라남도,,중산리
12063,전라남도,,간전면
12064,전라남도,,간문리
12065,전라남도,,수평리
12066,전라남도,,흥대리
12067,전라남도,,중대리
12068,전라남도,,운천리
12069,전라남도,,금산리
12070,전라남도,,양천리
12071,전라남도,,삼산리
12072,전라남도,,효곡리
12073,전라남도,,토지면
12074,전라남도,,구산리
12075,전라남도,,파도리
12076,전라남도,,외곡리
12077,전라남도,,용두리
12078,전라남도,,오미리
12079,전라남도,,송정리
12080,전라남도,,내동리
12081,전라남도,,내서리
12082,전라남도,,문수리
12083,전라남도,,금내리
12084,전라남도,,마산면
12085,전라남도,,마산리
12086,전라남도,,광평리
12087,전라남도,,사도리
12088,전라남도,,황전리
12089,전라남도,,갑산리
12090,전라남도,,냉천리
12091,전라남도,,광의면
12092,전라남도,,연파리
12093,전라남도,,방광리
12094,전라남도,,대산리
12095,전라남도,,지천리
12096,전라남도,,수월리
12097,전라남도,,대전리
12098,전라남도,,온당리
12099,전라남도,,구만리
12100,전라남도,,용방면
12101,전라남도,,용정리
12102,전라남도,,신지리
12103,전라남도,,사림리
12104,전라남도,,용강리
12105,전라남도,,중방리
12106,전라남도,,신도리
12107,전라남도,,죽정리
12108,전라남도,,산동면
12109,전라남도,,원촌리
12110,전라남도,,원달리
12111,전라남도,,시상리
12112,전라남도,,외산리
12113,전라남도,,대평리
12114,전라남도,,좌사리
12115,전라남도,,이평리
12116,전라남도,,신학리
12117,전라남도,,내산리
12118,전라남도,,관산리
12119,전라남도,,수기리
12120,전라남도,,계천리
12121,전라남도,,둔사리
12122,전라남도,,위안리
12123,전라남도,,탑정리
12124,전라남도,,고흥읍
12125,전라남도,,고소리
12126,전라남도,,호동리
12127,전라남도,,성촌리
12128,전라남도,,등암리
12129,전라남도,,호형리
12130,전라남도,,남계리
12131,전라남도,,옥하리
12132,전라남도,,서문리
12133,전라남도,,행정리
12134,전라남도,,도양읍
12135,전라남도,,장계리
12136,전라남도,,관리
12137,전라남도,,용정리
12138,전라남도,,봉암리
12139,전라남도,,득량리
12140,전라남도,,소록리
12141,전라남도,,시산리
12142,전라남도,,풍양면
12143,전라남도,,상림리
12144,전라남도,,야막리
12145,전라남도,,보천리
12146,전라남도,,당두리
12147,전라남도,,고옥리
12148,전라남도,,한동리
12149,전라남도,,안동리
12150,전라남도,,매곡리
12151,전라남도,,풍남리
12152,전라남도,,송정리
12153,전라남도,,율치리
12154,전라남도,,봉양리
12155,전라남도,,도덕면
12156,전라남도,,도덕리
12157,전라남도,,신양리
12158,전라남도,,가야리
12159,전라남도,,봉덕리
12160,전라남도,,오마리
12161,전라남도,,용동리
12162,전라남도,,금산면
12163,전라남도,,대흥리
12164,전라남도,,어전리
12165,전라남도,,신전리
12166,전라남도,,신촌리
12167,전라남도,,석정리
12168,전라남도,,신평리
12169,전라남도,,오천리
12170,전라남도,,도화면
12171,전라남도,,가화리
12172,전라남도,,구암리
12173,전라남도,,사덕리
12174,전라남도,,덕중리
12175,전라남도,,봉산리
12176,전라남도,,당오리
12177,전라남도,,신호리
12178,전라남도,,봉룡리
12179,전라남도,,지죽리
12180,전라남도,,발포리
12181,전라남도,,포두면
12182,전라남도,,남성리
12183,전라남도,,옥강리
12184,전라남도,,차동리
12185,전라남도,,세동리
12186,전라남도,,길두리
12187,전라남도,,상대리
12188,전라남도,,봉림리
12189,전라남도,,장수리
12190,전라남도,,상포리
12191,전라남도,,남촌리
12192,전라남도,,송산리
12193,전라남도,,오취리
12194,전라남도,,봉래면
12195,전라남도,,외초리
12196,전라남도,,예내리
12197,전라남도,,신금리
12198,전라남도,,사양리
12199,전라남도,,점암면
12200,전라남도,,천학리
12201,전라남도,,장남리
12202,전라남도,,강산리
12203,전라남도,,여호리
12204,전라남도,,화계리
12205,전라남도,,성기리
12206,전라남도,,모룡리
12207,전라남도,,대룡리
12208,전라남도,,사정리
12209,전라남도,,연봉리
12210,전라남도,,신안리
12211,전라남도,,과역면
12212,전라남도,,신곡리
12213,전라남도,,백일리
12214,전라남도,,연등리
12215,전라남도,,호덕리
12216,전라남도,,석봉리
12217,전라남도,,과역리
12218,전라남도,,노일리
12219,전라남도,,도천리
12220,전라남도,,남양면
12221,전라남도,,장담리
12222,전라남도,,신흥리
12223,전라남도,,대곡리
12224,전라남도,,남양리
12225,전라남도,,중산리
12226,전라남도,,월정리
12227,전라남도,,망주리
12228,전라남도,,침교리
12229,전라남도,,동강면
12230,전라남도,,유둔리
12231,전라남도,,마륜리
12232,전라남도,,대강리
12233,전라남도,,매곡리
12234,전라남도,,한천리
12235,전라남도,,오월리
12236,전라남도,,청송리
12237,전라남도,,죽암리
12238,전라남도,,장덕리
12239,전라남도,,노동리
12240,전라남도,,대서면
12241,전라남도,,금마리
12242,전라남도,,남정리
12243,전라남도,,안남리
12244,전라남도,,화산리
12245,전라남도,,송림리
12246,전라남도,,송강리
12247,전라남도,,상남리
12248,전라남도,,두원면
12249,전라남도,,학곡리
12250,전라남도,,관덕리
12251,전라남도,,풍류리
12252,전라남도,,대금리
12253,전라남도,,용당리
12254,전라남도,,대전리
12255,전라남도,,예회리
12256,전라남도,,성두리
12257,전라남도,,영오리
12258,전라남도,,용산리
12259,전라남도,,신송리
12260,전라남도,,용반리
12261,전라남도,,운대리
12262,전라남도,,영남면
12263,전라남도,,양사리
12264,전라남도,,금사리
12265,전라남도,,남열리
12266,전라남도,,우천리
12267,전라남도,,동일면
12268,전라남도,,봉영리
12269,전라남도,,백양리
12270,전라남도,,덕흥리
12271,전라남도,,보성읍
12272,전라남도,,보성리
12273,전라남도,,우산리
12274,전라남도,,옥평리
12275,전라남도,,봉산리
12276,전라남도,,쾌상리
12277,전라남도,,옥암리
12278,전라남도,,대야리
12279,전라남도,,원봉리
12280,전라남도,,주봉리
12281,전라남도,,용문리
12282,전라남도,,벌교읍
12283,전라남도,,벌교리
12284,전라남도,,전동리
12285,전라남도,,지동리
12286,전라남도,,고읍리
12287,전라남도,,낙성리
12288,전라남도,,추동리
12289,전라남도,,징광리
12290,전라남도,,칠동리
12291,전라남도,,척령리
12292,전라남도,,마동리
12293,전라남도,,장좌리
12294,전라남도,,영등리
12295,전라남도,,장암리
12296,전라남도,,대포리
12297,전라남도,,연산리
12298,전라남도,,봉림리
12299,전라남도,,회정리
12300,전라남도,,장양리
12301,전라남도,,호동리
12302,전라남도,,장도리
12303,전라남도,,옥전리
12304,전라남도,,노동면
12305,전라남도,,광곡리
12306,전라남도,,대련리
12307,전라남도,,감정리
12308,전라남도,,금호리
12309,전라남도,,옥마리
12310,전라남도,,용호리
12311,전라남도,,거석리
12312,전라남도,,신천리
12313,전라남도,,학동리
12314,전라남도,,명봉리
12315,전라남도,,미력면
12316,전라남도,,도개리
12317,전라남도,,미력리
12318,전라남도,,화방리
12319,전라남도,,용정리
12320,전라남도,,덕림리
12321,전라남도,,반룡리
12322,전라남도,,초당리
12323,전라남도,,겸백면
12324,전라남도,,석호리
12325,전라남도,,운림리
12326,전라남도,,은덕리
12327,전라남도,,평호리
12328,전라남도,,도안리
12329,전라남도,,용산리
12330,전라남도,,남양리
12331,전라남도,,사곡리
12332,전라남도,,수남리
12333,전라남도,,율어면
12334,전라남도,,율어리
12335,전라남도,,금천리
12336,전라남도,,선암리
12337,전라남도,,문양리
12338,전라남도,,칠음리
12339,전라남도,,고죽리
12340,전라남도,,이동리
12341,전라남도,,유신리
12342,전라남도,,장동리
12343,전라남도,,복내면
12344,전라남도,,복내리
12345,전라남도,,반석리
12346,전라남도,,용동리
12347,전라남도,,진봉리
12348,전라남도,,봉천리
12349,전라남도,,일봉리
12350,전라남도,,시천리
12351,전라남도,,용전리
12352,전라남도,,유정리
12353,전라남도,,계산리
12354,전라남도,,장천리
12355,전라남도,,동교리
12356,전라남도,,문덕면
12357,전라남도,,운곡리
12358,전라남도,,용암리
12359,전라남도,,덕치리
12360,전라남도,,죽산리
12361,전라남도,,봉갑리
12362,전라남도,,봉정리
12363,전라남도,,양동리
12364,전라남도,,귀산리
12365,전라남도,,동산리
12366,전라남도,,조성면
12367,전라남도,,조성리
12368,전라남도,,매현리
12369,전라남도,,은곡리
12370,전라남도,,신월리
12371,전라남도,,귀산리
12372,전라남도,,축내리
12373,전라남도,,대곡리
12374,전라남도,,우천리
12375,전라남도,,봉능리
12376,전라남도,,덕산리
12377,전라남도,,동촌리
12378,전라남도,,용전리
12379,전라남도,,득량면
12380,전라남도,,삼정리
12381,전라남도,,송곡리
12382,전라남도,,예당리
12383,전라남도,,오봉리
12384,전라남도,,해평리
12385,전라남도,,비봉리
12386,전라남도,,도촌리
12387,전라남도,,마천리
12388,전라남도,,정흥리
12389,전라남도,,회천면
12390,전라남도,,율포리
12391,전라남도,,벽교리
12392,전라남도,,전일리
12393,전라남도,,봉강리
12394,전라남도,,회령리
12395,전라남도,,영천리
12396,전라남도,,동율리
12397,전라남도,,군농리
12398,전라남도,,화죽리
12399,전라남도,,천포리
12400,전라남도,,서당리
12401,전라남도,,객산리
12402,전라남도,,웅치면
12403,전라남도,,중산리
12404,전라남도,,강산리
12405,전라남도,,대산리
12406,전라남도,,용반리
12407,전라남도,,봉산리
12408,전라남도,,유산리
12409,전라남도,,화순읍
12410,전라남도,,교리
12411,전라남도,,향청리
12412,전라남도,,만연리
12413,전라남도,,신기리
12414,전라남도,,훈리
12415,전라남도,,동구리
12416,전라남도,,유천리
12417,전라남도,,일심리
12418,전라남도,,다지리
12419,전라남도,,광덕리
12420,전라남도,,삼천리
12421,전라남도,,이십곡리
12422,전라남도,,대리
12423,전라남도,,강정리
12424,전라남도,,벽라리
12425,전라남도,,감도리
12426,전라남도,,계소리
12427,전라남도,,도웅리
12428,전라남도,,세량리
12429,전라남도,,연양리
12430,전라남도,,내평리
12431,전라남도,,서태리
12432,전라남도,,앵남리
12433,전라남도,,수만리
12434,전라남도,,주도리
12435,전라남도,,한천면
12436,전라남도,,모산리
12437,전라남도,,금전리
12438,전라남도,,한계리
12439,전라남도,,정리
12440,전라남도,,가암리
12441,전라남도,,오음리
12442,전라남도,,반곡리
12443,전라남도,,평리
12444,전라남도,,정우리
12445,전라남도,,동가리
12446,전라남도,,고시리
12447,전라남도,,춘양면
12448,전라남도,,석정리
12449,전라남도,,화림리
12450,전라남도,,대신리
12451,전라남도,,회송리
12452,전라남도,,양곡리
12453,전라남도,,용곡리
12454,전라남도,,월평리
12455,전라남도,,가동리
12456,전라남도,,변천리
12457,전라남도,,산간리
12458,전라남도,,가봉리
12459,전라남도,,용두리
12460,전라남도,,우봉리
12461,전라남도,,부곡리
12462,전라남도,,청풍면
12463,전라남도,,풍암리
12464,전라남도,,한지리
12465,전라남도,,어리
12466,전라남도,,세청리
12467,전라남도,,대비리
12468,전라남도,,백운리
12469,전라남도,,청용리
12470,전라남도,,이만리
12471,전라남도,,신석리
12472,전라남도,,신리
12473,전라남도,,차리
12474,전라남도,,이양면
12475,전라남도,,금능리
12476,전라남도,,강성리
12477,전라남도,,용반리
12478,전라남도,,장치리
12479,전라남도,,묵곡리
12480,전라남도,,옥리
12481,전라남도,,품평리
12482,전라남도,,오류리
12483,전라남도,,이양리
12484,전라남도,,율계리
12485,전라남도,,송정리
12486,전라남도,,초방리
12487,전라남도,,매정리
12488,전라남도,,연화리
12489,전라남도,,구례리
12490,전라남도,,쌍봉리
12491,전라남도,,증리
12492,전라남도,,능주면
12493,전라남도,,남정리
12494,전라남도,,정남리
12495,전라남도,,석고리
12496,전라남도,,잠정리
12497,전라남도,,내리
12498,전라남도,,관영리
12499,전라남도,,천덕리
12500,전라남도,,만인리
12501,전라남도,,광사리
12502,전라남도,,백암리
12503,전라남도,,만수리
12504,전라남도,,원지리
12505,전라남도,,도곡면
12506,전라남도,,대곡리
12507,전라남도,,효산리
12508,전라남도,,월곡리
12509,전라남도,,쌍옥리
12510,전라남도,,평리
12511,전라남도,,덕곡리
12512,전라남도,,신성리
12513,전라남도,,천암리
12514,전라남도,,신덕리
12515,전라남도,,미곡리
12516,전라남도,,죽청리
12517,전라남도,,원화리
12518,전라남도,,도암면
12519,전라남도,,운월리
12520,전라남도,,도장리
12521,전라남도,,벽지리
12522,전라남도,,정천리
12523,전라남도,,원천리
12524,전라남도,,천태리
12525,전라남도,,지월리
12526,전라남도,,등광리
12527,전라남도,,대초리
12528,전라남도,,용강리
12529,전라남도,,호암리
12530,전라남도,,우치리
12531,전라남도,,봉하리
12532,전라남도,,왕정리
12533,전라남도,,행산리
12534,전라남도,,이서면
12535,전라남도,,서리
