,School_Name,School_Level,Establishment_Date,Establishment_Type,Branch_Type,Address,city,gu,dong,Latitude,Longitude
1384,백운중학교,중학교,1992-05-06,공립,본교,서울특별시 도봉구 쌍문동 68-2,서울특별시,도봉구,쌍문동,37.65640592,127.0359041
1385,신진초등학교,초등학교,1946-05-01,공립,본교,부산광역시 기장군 철마면 고촌리 655,부산광역시,기장군,철마면,35.24091918,129.1714604
1386,용문고등학교,고등학교,1946-10-12,사립,본교,서울특별시 성북구 안암동2가 96-1,서울특별시,성북구,안암동2가,37.58869033,127.0246608
1387,서울중마초등학교,초등학교,1982-11-10,공립,본교,서울특별시 광진구 중곡동 191-69,서울특별시,광진구,중곡동,37.56579084,127.0790239
1388,동래중학교,중학교,1951-10-07,공립,본교,부산광역시 동래구 명륜동 686-3,부산광역시,동래구,명륜동,35.21016048,129.0793873
1389,공항중학교,중학교,1955-04-28,공립,본교,서울특별시 강서구 공항동 12-3,서울특별시,강서구,공항동,37.56217751,126.8149668
1390,서울중랑초등학교,초등학교,1972-05-08,공립,본교,서울특별시 중랑구 면목동 192-1,서울특별시,중랑구,면목동,37.58966282,127.0755035
1391,영남중학교,중학교,1980-10-02,공립,본교,서울특별시 영등포구 대림동 735,서울특별시,영등포구,대림동,37.49787218,126.8958365
1392,남항초등학교,초등학교,1939-04-01,공립,본교,부산광역시 영도구 영선동4가 247,부산광역시,영도구,영선동4가,35.08366964,129.043117
1393,증산중학교,중학교,1986-04-17,공립,본교,서울특별시 은평구 증산동 산24-4,서울특별시,은평구,증산동,37.58381539,126.9049399
1394,명덕고등학교,고등학교,1984-10-15,사립,본교,서울특별시 강서구 내발산동 169-1,서울특별시,강서구,내발산동,37.55390749,126.8342914
1395,서울용답초등학교,초등학교,1983-04-20,공립,본교,서울특별시 성동구 용답동 29,서울특별시,성동구,용답동,37.56073011,127.0537608
1396,서울고명초등학교,초등학교,1980-11-29,공립,본교,서울특별시 강동구 명일동 296-1,서울특별시,강동구,명일동,37.55297253,127.1474362
1397,송정초등학교,초등학교,1946-10-13,공립,본교,부산광역시 강서구 신호동 300-2,부산광역시,강서구,신호동,35.08536457,128.8735012
1398,성사중학교,중학교,1981-05-27,공립,본교,서울특별시 마포구 성산동 124,서울특별시,마포구,성산동,37.5680911,126.912683
1399,부산진중학교,중학교,1967-09-08,공립,본교,부산광역시 부산진구 범전동 227-1,부산광역시,부산진구,범전동,35.16369011,129.0550300323
1400,서울강빛초등학교,초등학교,2021-03-01,공립,본교,서울특별시 강동구 강일동 120-4,서울특별시,강동구,강일동,37.57432025,127.1707749
1401,서울영일초등학교,초등학교,1967-11-29,공립,본교,서울특별시 구로구 가리봉동 17,서울특별시,구로구,가리봉동,37.48564539,126.8838134
1402,성지초등학교,초등학교,1924-04-07,공립,본교,부산광역시 부산진구 범전동 229-1,부산광역시,부산진구,범전동,35.1646683,129.0569682
1403,대림중학교,중학교,1984-04-19,공립,본교,서울특별시 영등포구 대림동 959,서울특별시,영등포구,대림동,37.49231887,126.9074673
1404,송곡여자중학교,중학교,1970-01-31,사립,본교,서울특별시 중랑구 망우동 252-1,서울특별시,중랑구,망우동,37.60668904,127.1051455
1405,태강삼육초등학교,초등학교,1949-11-19,사립,본교,서울특별시 노원구 공릉동 26-84,서울특별시,노원구,공릉동,37.64335737,127.1088503
1406,금명여자고등학교,고등학교,2008-03-01,공립,본교,부산광역시 북구 화명동 307,부산광역시,북구,화명동,35.24429037,129.0245999833
1407,선정국제관광고등학교,고등학교,1950-05-22,사립,본교,서울특별시 은평구 갈현동 227-5,서울특별시,은평구,갈현동,37.61870451,126.9090316
1408,대동중학교,중학교,1949-03-11,사립,본교,부산광역시 사하구 구평동 112-24,부산광역시,사하구,구평동,35.0873648,128.9842391
1409,성서중학교,중학교,1984-04-19,공립,본교,서울특별시 마포구 성산동 588-9,서울특별시,마포구,성산동,37.5627873,126.9079522
1410,명일여자고등학교,고등학교,1985-05-08,공립,본교,서울특별시 강동구 명일동 40,서울특별시,강동구,명일동,37.54977633,127.1495815
1411,서울치현초등학교,초등학교,1994-10-19,공립,본교,서울특별시 강서구 방화동 833,서울특별시,강서구,방화동,37.57591915,126.8146456
1412,서울염창초등학교,초등학교,1963-07-01,공립,본교,서울특별시 강서구 염창동 269,서울특별시,강서구,염창동,37.55322614,126.8676002
1413,신평초등학교,초등학교,1967-08-09,공립,본교,부산광역시 사하구 신평동 462-4,부산광역시,사하구,신평동,35.09433999,128.9715254
1414,구덕고등학교,고등학교,1984-12-17,공립,본교,부산광역시 사상구 학장동 180-9,부산광역시,사상구,학장동,35.13842716,128.9907463
1415,성수공업고등학교,고등학교,1998-06-05,공립,본교,서울특별시 성동구 성수동2가 333-128,서울특별시,성동구,성수동2가,37.5405399989,127.0512991
1416,영산고등학교,고등학교,1973-06-20,사립,본교,부산광역시 해운대구 반송동 248-1,부산광역시,해운대구,반송동,35.22605862,129.1554497
1417,상당초등학교,초등학교,1997-03-01,공립,본교,부산광역시 해운대구 좌동 1405,부산광역시,해운대구,좌동,35.17965572,129.1760308
1418,경성고등학교,고등학교,1967-10-23,사립,본교,서울특별시 마포구 연남동 369-1,서울특별시,마포구,연남동,37.56351064,126.9191663
1419,서울남명초등학교,초등학교,1991-10-30,공립,본교,서울특별시 양천구 신정동 653-5,서울특별시,양천구,신정동,37.515684,126.8540837
1420,상학초등학교,초등학교,2004-03-01,공립,본교,부산광역시 북구 만덕동 570,부산광역시,북구,만덕동,35.21867855,129.0400208
1421,서울구산초등학교,초등학교,1977-11-29,공립,본교,서울특별시 은평구 구산동 152-3,서울특별시,은평구,구산동,37.61275096,126.9093765
1422,부암초등학교,초등학교,1972-01-03,공립,본교,부산광역시 부산진구 부암동 275,부산광역시,부산진구,부암동,35.16499117,129.048779
1423,영훈초등학교,초등학교,1965-09-25,사립,본교,서울특별시 강북구 미아동 471-2,서울특별시,강북구,미아동,37.61468187,127.0280933
1424,부산국제중학교,중학교,1998-03-01,공립,본교,부산광역시 부산진구 당감동 897,부산광역시,부산진구,당감동,35.16729182,129.0234526
1425,명지고등학교,고등학교,1948-04-12,사립,본교,서울특별시 서대문구 홍은동 361-30,서울특별시,서대문구,홍은동,37.58491135,126.9270902
1426,서울의료보건고등학교,고등학교,1992-10-02,사립,본교,서울특별시 중구 중림동 324-14,서울특별시,중구,중림동,37.55729809,126.9667727
1427,서울신암초등학교,초등학교,1980-11-03,공립,본교,서울특별시 강동구 암사동 517,서울특별시,강동구,암사동,37.55002367,127.1244044
1428,중앙여자중학교,중학교,1940-10-10,사립,본교,서울특별시 서대문구 북아현동 190-1,서울특별시,서대문구,북아현동,37.56317672,126.9540593
1429,여명중학교,중학교,1985-03-05,공립,본교,부산광역시 동래구 사직동 130-1,부산광역시,동래구,사직동,35.19584799,129.0702833
1430,수미초등학교,초등학교,1979-12-29,공립,본교,부산광역시 수영구 망미동 760,부산광역시,수영구,망미동,35.16878706,129.1037245
1431,서울언남초등학교,초등학교,1934-04-16,공립,본교,서울특별시 서초구 내곡동 121,서울특별시,서초구,내곡동,37.45411333,127.0614475
1432,서울마포초등학교,초등학교,1911-06-12,공립,본교,서울특별시 마포구 도화동 347-5,서울특별시,마포구,도화동,37.53860225,126.949816
1433,이화여자대학교병설미디어고등학교,고등학교,1969-09-18,사립,본교,서울특별시 중랑구 망우동 220,서울특별시,중랑구,망우동,37.6031324,127.1053324
1434,부산대학교사범대학부설고등학교,고등학교,1972-01-06,국립,본교,부산광역시 금정구 부곡동 351-1,부산광역시,금정구,부곡동,35.23281825,129.0956533
1435,마포중학교,중학교,1950-06-01,사립,본교,서울특별시 강서구 등촌동 82-1,서울특별시,강서구,등촌동,37.55998867,126.8531334
1436,국립전통예술고등학교,고등학교,1960-05-13,국립,본교,서울특별시 금천구 시흥동 산24-17,서울특별시,금천구,시흥동,37.44637006,126.9064871
1437,예문여자고등학교,고등학교,1989-05-17,사립,본교,부산광역시 남구 용호동 산73-9,부산광역시,남구,용호동,35.11552808,129.1075077
1438,서울행당초등학교,초등학교,1962-10-26,공립,본교,서울특별시 성동구 행당동 320-60,서울특별시,성동구,행당동,37.55701913,127.0348734
1439,강명중학교,중학교,2012-05-06,공립,본교,서울특별시 강동구 강일동 737,서울특별시,강동구,강일동,37.55559343,127.1748967
1440,서울성내초등학교,초등학교,1969-03-27,공립,본교,서울특별시 강동구 성내동 300-3,서울특별시,강동구,성내동,37.53135786,127.1225001
1441,성동초등학교,초등학교,1967-03-20,사립,본교,서울특별시 광진구 자양동 694-1,서울특별시,광진구,자양동,37.53328137,127.089281
1442,서울당곡초등학교,초등학교,1974-09-10,공립,본교,서울특별시 관악구 봉천동 692-8,서울특별시,관악구,봉천동,37.49016812,126.9303698
1443,동래고등학교,고등학교,1898-09-01,공립,본교,부산광역시 동래구 칠산동 360,부산광역시,동래구,칠산동,35.20090083,129.0927025
1444,이화여자외국어고등학교,고등학교,1991-09-11,사립,본교,서울특별시 중구 순화동 1-1,서울특별시,중구,순화동,37.56557732,126.9696417
1445,서울전동초등학교,초등학교,1969-05-20,공립,본교,서울특별시 동대문구 전농동 45-41,서울특별시,동대문구,전농동,37.57908329,127.0608053
1446,대명여자고등학교,고등학교,1985-12-30,사립,본교,부산광역시 동래구 명장동 534,부산광역시,동래구,명장동,35.21211001,129.0962141
1447,대원국제중학교,중학교,1977-05-20,사립,본교,서울특별시 광진구 중곡동 176-124,서울특별시,광진구,중곡동,37.56249279,127.0894181
1448,수락고등학교,고등학교,2002-04-26,공립,본교,서울특별시 노원구 상계동 1253,서울특별시,노원구,상계동,37.68293167,127.053571
1449,개성고등학교,고등학교,1895-05-22,공립,본교,부산광역시 부산진구 당감동 642,부산광역시,부산진구,당감동,35.1676735,129.0299526
1450,대교초등학교,초등학교,1967-11-01,공립,본교,부산광역시 영도구 봉래동4가 18,부산광역시,영도구,봉래동4가,35.09469424,129.0457513
1451,경성전자고등학교,고등학교,1952-09-25,사립,본교,부산광역시 서구 서대신동3가 184-4,부산광역시,서구,서대신동3가,35.11658597,129.0124449
1452,서울상도초등학교,초등학교,1967-03-11,공립,본교,서울특별시 동작구 상도동 238-2,서울특별시,동작구,상도동,37.50034777,126.9372288
1453,서울원신초등학교,초등학교,2002-10-22,공립,본교,서울특별시 관악구 신림동 336,서울특별시,관악구,신림동,37.46719824,126.9272409
1454,서울선린초등학교,초등학교,1985-10-24,공립,본교,서울특별시 강동구 둔촌동 91-17,서울특별시,강동구,둔촌동,37.52976012,127.145594
1455,목운중학교,중학교,2009-05-06,공립,본교,서울특별시 양천구 목동 922,서울특별시,양천구,목동,37.52700952,126.8730442
1456,낙동고등학교,고등학교,1974-01-05,공립,본교,부산광역시 북구 덕천동 297-1,부산광역시,북구,덕천동,35.21706432,129.0096023
1457,학장초등학교,초등학교,1949-11-04,공립,본교,부산광역시 사상구 학장동 242-1,부산광역시,사상구,학장동,35.14614928,128.9845724
1458,정의여자중학교,중학교,1971-01-30,사립,본교,서울특별시 도봉구 쌍문동 150-1,서울특별시,도봉구,쌍문동,37.65335584,127.0324273
1459,동양초등학교,초등학교,2005-10-04,공립,본교,부산광역시 부산진구 부암동 719,부산광역시,부산진구,부암동,35.1766921,129.030768
1460,서울문래초등학교,초등학교,1985-10-29,공립,본교,서울특별시 영등포구 문래동3가 77-7,서울특별시,영등포구,문래동3가,37.51914038,126.8936057
1461,신암중학교,중학교,1981-05-04,공립,본교,서울특별시 강동구 암사동 444,서울특별시,강동구,암사동,37.55636169,127.1336043
1462,숭의초등학교,초등학교,1966-02-25,사립,본교,서울특별시 중구 예장동 8-3,서울특별시,중구,예장동,37.55785307,126.9874816
1463,마장중학교,중학교,2005-04-05,공립,본교,서울특별시 성동구 마장동 766-49,서울특별시,성동구,마장동,37.56830949,127.042128
1464,신덕중학교,중학교,2004-03-01,공립,본교,부산광역시 북구 만덕동 946,부산광역시,북구,만덕동,35.20310543,129.0305599884
1465,서울성일초등학교,초등학교,1983-10-06,공립,본교,서울특별시 강동구 성내동 531,서울특별시,강동구,성내동,37.52970924,127.1284083
1466,서울강명초등학교,초등학교,2011-05-04,공립,본교,서울특별시 강동구 상일동 480,서울특별시,강동구,상일동,37.55470604,127.1733624
1467,영등포여자고등학교,고등학교,1953-03-31,공립,본교,서울특별시 영등포구 신길동 184-3,서울특별시,영등포구,신길동,37.51538845,126.9153563
1468,서울방산초등학교,초등학교,1992-09-01,공립,본교,서울특별시 송파구 방이동 220-4,서울특별시,송파구,방이동,37.50955532,127.1210892
1469,동천고등학교,고등학교,1980-05-25,사립,본교,부산광역시 남구 대연동 1572,부산광역시,남구,대연동,35.14433722,129.0868043
1470,명륜초등학교,초등학교,1917-05-05,공립,본교,부산광역시 동래구 명륜동 228,부산광역시,동래구,명륜동,35.20803449,129.0832699795
1471,청원여자고등학교,고등학교,2001-05-10,사립,본교,서울특별시 노원구 상계동 641,서울특별시,노원구,상계동,37.66525155,127.0625329
1472,화랑초등학교,초등학교,1968-05-20,사립,본교,서울특별시 노원구 공릉동 27-22,서울특별시,노원구,공릉동,37.62878266,127.0889915
1473,경신중학교,중학교,1885-05-09,사립,본교,서울특별시 종로구 혜화동 5-119,서울특별시,종로구,혜화동,37.59220227,126.999531
1474,강동중학교,중학교,2010-03-01,공립,본교,서울특별시 강동구 강일동 347-3,서울특별시,강동구,강일동,37.56965025,127.177836
1475,서울서일초등학교,초등학교,1986-10-16,공립,본교,서울특별시 서초구 서초동 1436-8,서울특별시,서초구,서초동,37.48529778,127.0221598
1476,신일고등학교,고등학교,1966-10-13,사립,본교,서울특별시 강북구 미아동 193-1,서울특별시,강북구,미아동,37.62796722,127.0284031
1477,선일빅데이터고등학교,고등학교,1985-03-11,사립,본교,서울특별시 은평구 갈현동 240-1,서울특별시,은평구,갈현동,37.62033713,126.9119931
1478,신금초등학교,초등학교,1995-03-02,공립,본교,부산광역시 북구 금곡동 1109,부산광역시,북구,금곡동,35.25086987,129.014795
1479,성북초등학교,초등학교,1945-04-01,공립,본교,부산광역시 부산진구 전포동 364-1,부산광역시,부산진구,전포동,35.15129234,129.0681859
1480,수영초등학교,초등학교,1921-03-31,공립,본교,부산광역시 수영구 광안동 725,부산광역시,수영구,광안동,35.16612325,129.1120849
1481,선일여자고등학교,고등학교,1971-12-27,사립,본교,서울특별시 은평구 갈현동 240-1,서울특별시,은평구,갈현동,37.62030421,126.9119931
1482,서울당현초등학교,초등학교,1988-04-18,공립,본교,서울특별시 노원구 상계동 742,서울특별시,노원구,상계동,37.64826016,127.0582136
1483,서울갈현초등학교,초등학교,1967-03-13,공립,본교,서울특별시 은평구 갈현동 451-15,서울특별시,은평구,갈현동,37.61977964,126.9166834
1484,서울수리초등학교,초등학교,2011-03-01,공립,본교,서울특별시 은평구 불광동 639,서울특별시,은평구,불광동,37.62030737,126.9341783
1485,대왕중학교,중학교,1994-05-06,공립,본교,서울특별시 강남구 수서동 750,서울특별시,강남구,수서동,37.48346033,127.0873381
1486,서울신명초등학교,초등학교,1982-05-04,공립,본교,서울특별시 강동구 길동 42,서울특별시,강동구,길동,37.54092685,127.1499791
1487,숭의여자중학교,중학교,1903-10-31,사립,본교,서울특별시 동작구 대방동 20-114,서울특별시,동작구,대방동,37.50736414,126.9292433
1488,구산중학교,중학교,1983-04-19,공립,본교,서울특별시 은평구 구산동 182-45,서울특별시,은평구,구산동,37.60987202,126.9094887
1489,안남초등학교,초등학교,1984-03-01,공립,본교,부산광역시 동래구 안락동 175-16,부산광역시,동래구,안락동,35.19170351,129.1077338
1490,부산예술고등학교,고등학교,1985-12-30,사립,본교,부산광역시 금정구 구서동 72-3,부산광역시,금정구,구서동,35.24704234,129.0981972
1491,신진과학기술고등학교,고등학교,1970-03-16,사립,본교,서울특별시 은평구 응암동 114-1,서울특별시,은평구,응암동,37.59871385,126.9188364
1492,분포중학교,중학교,2002-03-01,공립,본교,부산광역시 남구 용호동 176-67,부산광역시,남구,용호동,35.12952407,129.114431
1493,명지초등학교,초등학교,1923-04-17,공립,본교,부산광역시 강서구 명지동 3385,부산광역시,강서구,명지동,35.10226077,128.9241427
1494,신도림고등학교,고등학교,2009-03-01,공립,본교,서울특별시 구로구 신도림동 270-2,서울특별시,구로구,신도림동,37.51406292,126.8820838
1495,서울구의초등학교,초등학교,1982-04-22,공립,본교,서울특별시 광진구 화양동 303-9,서울특별시,광진구,화양동,37.54300899,127.0803118
1496,오산중학교,중학교,1907-05-15,사립,본교,서울특별시 용산구 보광동 168-4,서울특별시,용산구,보광동,37.52358051,127.0008872
1497,교리초등학교,초등학교,2002-03-01,공립,본교,부산광역시 기장군 기장읍 교리 241-2,부산광역시,기장군,기장읍,35.25506637,129.2167847
1498,서울동자초등학교,초등학교,1984-12-05,공립,본교,서울특별시 광진구 자양동 518-1,서울특별시,광진구,자양동,37.53505821,127.0721792
1499,서울역촌초등학교,초등학교,1973-03-16,공립,본교,서울특별시 은평구 역촌동 82-1,서울특별시,은평구,역촌동,37.60158417,126.913928
1500,서울휘봉초등학교,초등학교,2006-05-10,공립,본교,서울특별시 동대문구 휘경동 49-27,서울특별시,동대문구,휘경동,37.58567641,127.0700416
1501,여의도여자고등학교,고등학교,1984-05-06,공립,본교,서울특별시 영등포구 여의도동 40-2,서울특별시,영등포구,여의도동,37.52288764,126.9350871
1502,가야여자중학교,중학교,1973-10-08,공립,본교,부산광역시 부산진구 가야동 414-14,부산광역시,부산진구,가야동,35.14759698,129.0364936
1503,창천중학교,중학교,2009-04-01,공립,본교,서울특별시 마포구 노고산동 33-1,서울특별시,마포구,노고산동,37.55498958,126.9392951
1504,서울오정초등학교,초등학교,1986-04-29,공립,본교,서울특별시 구로구 오류동 108-28,서울특별시,구로구,오류동,37.49016566,126.8264392
1505,경일고등학교,고등학교,2004-05-06,공립,본교,서울특별시 성동구 성수동1가 22-27,서울특별시,성동구,성수동1가,37.54382982,127.0478683
1506,공릉중학교,중학교,1985-04-30,공립,본교,서울특별시 노원구 공릉동 250,서울특별시,노원구,공릉동,37.62222778,127.0836019
1507,금명초등학교,초등학교,2002-09-01,공립,본교,부산광역시 북구 금곡동 1896,부산광역시,북구,금곡동,35.24171504,129.0109953
1508,서울번동초등학교,초등학교,1991-06-05,공립,본교,서울특별시 강북구 번동 236,서울특별시,강북구,번동,37.62900012,127.0400394
1509,거성중학교,중학교,1967-11-29,사립,본교,부산광역시 연제구 거제동 643-173,부산광역시,연제구,거제동,35.18274207,129.0666625
1510,계성고등학교,고등학교,1944-09-08,사립,본교,서울특별시 성북구 길음동 1284-15,서울특별시,성북구,길음동,37.6074936,127.0201836
1511,서울은명초등학교,초등학교,2008-10-26,공립,본교,서울특별시 은평구 응암동 114-12,서울특별시,은평구,응암동,37.59769681,126.9182757
1512,서울상일초등학교,초등학교,1921-10-02,공립,본교,서울특별시 강동구 상일동 325-1,서울특별시,강동구,상일동,37.54757217,127.1726635
1513,영동중학교,중학교,1970-05-25,공립,본교,서울특별시 서초구 우면동 680,서울특별시,서초구,우면동,37.46598629,127.0251407
1514,미성중학교,중학교,1984-05-17,공립,본교,서울특별시 관악구 신림동 745-24,서울특별시,관악구,신림동,37.47538281,126.9120889
1515,자운고등학교,고등학교,2004-04-23,공립,본교,서울특별시 도봉구 창동 1,서울특별시,도봉구,창동,37.65902067,127.0506763
1516,서울흥인초등학교,초등학교,1946-11-14,공립,본교,서울특별시 중구 신당동 292-66,서울특별시,중구,신당동,37.56087001,127.0145555
1517,명호고등학교,고등학교,2009-03-01,공립,본교,부산광역시 강서구 명지동 3236-3,부산광역시,강서구,명지동,35.08062883,128.9000754
1518,서울휘경초등학교,초등학교,1959-10-10,공립,본교,서울특별시 동대문구 휘경동 302-2,서울특별시,동대문구,휘경동,37.58573583,127.0582142
1519,서울중동초등학교,초등학교,1977-12-02,공립,본교,서울특별시 마포구 성산동 94-1,서울특별시,마포구,성산동,37.56641061,126.9117752
1520,광희중학교,중학교,1937-05-21,공립,본교,서울특별시 성동구 응봉동 193,서울특별시,성동구,응봉동,37.55115453,127.0339800489
1521,신광여자고등학교,고등학교,1953-06-08,사립,본교,서울특별시 용산구 청파동3가 100,서울특별시,용산구,청파동3가,37.54289988,126.9694475
1522,화계중학교,중학교,1970-10-04,공립,본교,서울특별시 강북구 수유동 491-28,서울특별시,강북구,수유동,37.63251806,127.0097091
1523,혜화여자고등학교,고등학교,1966-03-05,공립,본교,서울특별시 강북구 수유동 468-43,서울특별시,강북구,수유동,37.63130842,127.013212
1524,가산초등학교,초등학교,1979-05-07,공립,본교,부산광역시 부산진구 가야동 산19-1,부산광역시,부산진구,가야동,35.14637277,129.0354729
1525,양동중학교,중학교,1984-01-09,공립,본교,서울특별시 양천구 목동 600-6,서울특별시,양천구,목동,37.54836875,126.8687172
1526,서울삼성초등학교,초등학교,1972-10-23,공립,본교,서울특별시 관악구 신림동 233-1,서울특별시,관악구,신림동,37.46852204,126.9404929
1527,내리초등학교,초등학교,2009-03-01,공립,본교,부산광역시 기장군 기장읍 내리 772,부산광역시,기장군,기장읍,35.2057615,129.2055036
1528,서울영서초등학교,초등학교,1979-09-28,공립,본교,서울특별시 구로구 구로동 165-1,서울특별시,구로구,구로동,37.48896082,126.8955833
1529,월내초등학교,초등학교,1936-04-28,공립,본교,부산광역시 기장군 장안읍 길천리 191-1,부산광역시,기장군,장안읍,35.32806314,129.2824798
1530,한서고등학교,고등학교,1985-03-11,사립,본교,서울특별시 강서구 방화동 478-34,서울특별시,강서구,방화동,37.5747927,126.8081439
1531,숙명여자고등학교,고등학교,1906-05-22,사립,본교,서울특별시 강남구 도곡동 91,서울특별시,강남구,도곡동,37.49147536,127.0526126
1532,서울신목초등학교,초등학교,1982-04-08,공립,본교,서울특별시 양천구 신정동 281-2,서울특별시,양천구,신정동,37.51661098,126.8726408
1533,은평중학교,중학교,1984-05-04,공립,본교,서울특별시 은평구 구산동 182-44,서울특별시,은평구,구산동,37.61061869,126.9083472
1534,성수고등학교,고등학교,2009-03-01,공립,본교,서울특별시 성동구 성수동1가 685-143,서울특별시,성동구,성수동1가,37.54734181,127.0382534
1535,서울아현초등학교,초등학교,1925-04-02,공립,본교,서울특별시 마포구 아현동 267-2,서울특별시,마포구,아현동,37.5558319,126.9562422
1536,동국대학교사범대학부속여자고등학교,고등학교,1930-06-20,사립,본교,서울특별시 광진구 구의동 238-1,서울특별시,광진구,구의동,37.54192936,127.0869732
1537,금양중학교,중학교,1967-09-08,공립,본교,부산광역시 금정구 부곡동 354-1,부산광역시,금정구,부곡동,35.23350196,129.0956061
1538,서울금호초등학교,초등학교,1958-04-01,공립,본교,서울특별시 성동구 금호동2가 511,서울특별시,성동구,금호동2가,37.55189794,127.0207529
1539,서울일원초등학교,초등학교,1984-10-10,공립,본교,서울특별시 강남구 일원동 691,서울특별시,강남구,일원동,37.48978808,127.0763669
1540,대일관광고등학교,고등학교,1980-09-26,사립,본교,서울특별시 양천구 신정동 1318-3,서울특별시,양천구,신정동,37.51141377,126.8349067
1541,세연고등학교,고등학교,1975-11-14,사립,본교,부산광역시 남구 대연동 산128-1,부산광역시,남구,대연동,35.13964921,129.085826
1542,강빛중학교,중학교,2021-03-01,공립,본교,서울특별시 강동구 강일동 121-3,서울특별시,강동구,강일동,37.5746155,127.1722195
1543,세현고등학교,고등학교,2006-05-06,공립,본교,서울특별시 강서구 가양동 1491,서울특별시,강서구,가양동,37.56043066,126.8636211
1544,서울강솔초등학교,초등학교,2017-05-04,공립,본교,서울특별시 강동구 강일동 694,서울특별시,강동구,강일동,37.56186962,127.1802671
1545,용호중학교,중학교,1984-10-29,공립,본교,부산광역시 남구 용호동 512,부산광역시,남구,용호동,35.11930916,129.1169769
1546,서울금북초등학교,초등학교,1968-11-26,공립,본교,서울특별시 성동구 금호동1가 48-2,서울특별시,성동구,금호동1가,37.55749549,127.0235067
1547,토현중학교,중학교,1987-01-16,공립,본교,부산광역시 연제구 연산동 2219,부산광역시,연제구,연산동,35.1820421,129.1116178
1548,금호여자중학교,중학교,1968-08-06,공립,본교,서울특별시 중구 신당동 36-235,서울특별시,중구,신당동,37.5580382,127.0204612
1549,서울명일초등학교,초등학교,1980-10-06,공립,본교,서울특별시 강동구 암사동 418-18,서울특별시,강동구,암사동,37.5545536,127.1425911
1550,둔촌고등학교,고등학교,1997-04-12,공립,본교,서울특별시 강동구 둔촌동 79-3,서울특별시,강동구,둔촌동,37.53143258,127.1438087
1551,남산고등학교,고등학교,1988-12-27,공립,본교,부산광역시 금정구 남산동 982,부산광역시,금정구,남산동,35.26808358,129.0859013
1552,장충중학교,중학교,1947-08-25,사립,본교,서울특별시 중구 신당동 432-460,서울특별시,중구,신당동,37.5535149,127.006415
1553,한산중학교,중학교,1990-04-26,공립,본교,서울특별시 강동구 둔촌동 161-1,서울특별시,강동구,둔촌동,37.52890274,127.1403034
1554,사동초등학교,초등학교,1991-02-19,공립,본교,부산광역시 사하구 당리동 467-6,부산광역시,사하구,당리동,35.10450247,128.9806236
1555,화명고등학교,고등학교,2002-03-01,공립,본교,부산광역시 북구 화명동 2259,부산광역시,북구,화명동,35.23954676,129.0106915
1556,혜화여자중학교,중학교,1954-12-06,사립,본교,부산광역시 동래구 명장동 산13,부산광역시,동래구,명장동,35.20457889,129.1109468
1557,서울신구로초등학교,초등학교,1982-10-26,공립,본교,서울특별시 구로구 구로동 105,서울특별시,구로구,구로동,37.49966003,126.8897631
1558,신화중학교,중학교,1970-05-06,공립,본교,서울특별시 양천구 신월동 17-7,서울특별시,양천구,신월동,37.54082326,126.8298965
1559,한광고등학교,고등학교,1987-01-19,사립,본교,서울특별시 강서구 화곡동 488-2,서울특별시,강서구,화곡동,37.53884371,126.857922
1560,상일미디어고등학교,고등학교,1984-10-06,사립,본교,서울특별시 강동구 상일동 189,서울특별시,강동구,상일동,37.54858748,127.1708235
1561,백양초등학교,초등학교,1984-01-30,공립,본교,부산광역시 북구 만덕동 838-1,부산광역시,북구,만덕동,35.20773508,129.0344087
1562,염경중학교,중학교,2006-05-23,공립,본교,서울특별시 강서구 염창동 79-8,서울특별시,강서구,염창동,37.55453781,126.8705292
1563,화명중학교,중학교,1986-01-08,공립,본교,부산광역시 북구 화명동 2326,부산광역시,북구,화명동,35.22639155,129.0116866
1564,한영중학교,중학교,1933-04-18,사립,본교,서울특별시 강동구 상일동 166,서울특별시,강동구,상일동,37.54914056,127.1577731
1565,연천중학교,중학교,1984-05-04,공립,본교,서울특별시 은평구 불광동 441-1,서울특별시,은평구,불광동,37.62754521,126.9258198
1566,서울녹번초등학교,초등학교,1982-09-24,공립,본교,서울특별시 은평구 녹번동 174,서울특별시,은평구,녹번동,37.60458339,126.9257463
1567,삼어초등학교,초등학교,2006-05-01,공립,본교,부산광역시 해운대구 반여동 1138-2,부산광역시,해운대구,반여동,35.20869693,129.1158557
1568,서울망원초등학교,초등학교,1984-10-26,공립,본교,서울특별시 마포구 망원동 467-1,서울특별시,마포구,망원동,37.56088948,126.9007631
1569,서울신봉초등학교,초등학교,1981-11-04,공립,본교,서울특별시 관악구 봉천동 458,서울특별시,관악구,봉천동,37.48557635,126.9493909
1570,문현여자고등학교,고등학교,1983-01-10,공립,본교,부산광역시 남구 문현동 40-1,부산광역시,남구,문현동,35.14513702,129.0739485
1571,동현중학교,중학교,1981-12-28,공립,본교,부산광역시 금정구 부곡동 777-4,부산광역시,금정구,부곡동,35.21898448,129.0912000024
1572,성신여자중학교,중학교,1936-04-28,사립,본교,서울특별시 성북구 돈암동 산11-269,서울특별시,성북구,돈암동,37.59462313,127.0231285
1573,서울창동초등학교,초등학교,1930-04-01,공립,본교,서울특별시 도봉구 창동 266,서울특별시,도봉구,창동,37.65536304,127.0448329
