"구·군별(1)",구·군별(2),2017.12,2017.12,2017.12,2017.12,2017.12,2017.12,2017.12,2017.12,2017.12,2017.12,2017.12,2018.01,2018.01,2018.01,2018.01,2018.01,2018.01,2018.01,2018.01,2018.01,2018.01,2018.01
"구·군별(1)",구·군별(2),총인구,총인구,총인구,총인구,한국인,한국인,한국인,한국인,외국인,외국인,외국인,총인구,총인구,총인구,총인구,한국인,한국인,한국인,한국인,외국인,외국인,외국인
"구·군별(1)",구·군별(2),세대수 (세대),인구 (명),남자인구 (명),여자인구 (명),세대수 (세대),인구 (명),남자인구 (명),여자인구 (명),인구 (명),남자인구 (명),여자인구 (명),세대수 (세대),인구 (명),남자인구 (명),여자인구 (명),세대수 (세대),인구 (명),남자인구 (명),여자인구 (명),인구 (명),남자인구 (명),여자인구 (명)
"금정구",선두구동,1312,2597,1409,1188,1312,2545,1363,1182,52,46,6,1314,2598,1415,1183,1314,2547,1369,1178,51,46,5
"금정구",청룡노포동,4373,10694,5310,5384,4373,10586,5245,5341,108,65,43,4375,10675,5283,5392,4375,10572,5225,5347,103,58,45
"금정구",남산동,13912,33309,16109,17200,13912,32131,15753,16378,1178,356,822,13865,33193,16078,17115,13865,32043,15724,16319,1150,354,796
"금정구",구서1동,7339,19749,9462,10287,7339,19651,9423,10228,98,39,59,7317,19673,9435,10238,7317,19576,9397,10179,97,38,59
"금정구",구서2동,13109,35697,17177,18520,13109,35574,17142,18432,123,35,88,13101,35542,17080,18462,13101,35419,17045,18374,123,35,88
"금정구",금성동,501,1211,594,617,501,1208,593,615,3,1,2,501,1210,592,618,501,1207,591,616,3,1,2
"금정구",장전3동,4951,10752,5168,5584,4951,10584,5083,5501,168,85,83,5132,11297,5431,5866,5132,11122,5341,5781,175,90,85
"강서구",소계,47850,123079,65532,57547,47850,117382,60677,56705,5697,4855,842,47892,123120,65516,57604,47892,117428,60668,56760,5692,4848,844
"강서구",대저1동,3900,7596,4230,3366,3900,7393,4069,3324,203,161,42,3891,7579,4223,3356,3891,7374,4059,3315,205,164,41
"강서구",대저2동,3881,8583,4690,3893,3881,8380,4536,3844,203,154,49,3890,8584,4687,3897,3890,8384,4536,3848,200,151,49
"강서구",강동동,2846,5460,2994,2466,2846,5238,2805,2433,222,189,33,2838,5440,2992,2448,2838,5211,2795,2416,229,197,32
"강서구",명지1동,-,-,-,-,-,-,-,-,-,-,-,9775,26777,13385,13392,9775,26377,13189,13188,400,196,204
"강서구",명지2동,-,-,-,-,-,-,-,-,-,-,-,10047,31281,15514,15767,10047,31279,15514,15765,2,0,2
"강서구",가락동,1437,2791,1490,1301,1437,2674,1396,1278,117,94,23,1431,2781,1480,1301,1431,2664,1387,1277,117,93,24
"강서구",녹산동,13790,36752,21163,15589,13790,32268,17135,15133,4484,4028,456,13842,36797,21170,15627,13842,32316,17152,15164,4481,4018,463
"강서구",가덕도동,2184,3910,2084,1826,2184,3850,2054,1796,60,30,30,2178,3881,2065,1816,2178,3823,2036,1787,58,29,29
"강서구",명지동,19812,57987,28881,29106,19812,57579,28682,28897,408,199,209,-,-,-,-,-,-,-,-,-,-,-
"연제구",소계,85892,207729,100988,106741,85892,206742,100613,106129,987,375,612,86013,207717,100965,106752,86013,206729,100589,106140,988,376,612
"연제구",거제1동,10689,29526,14427,15099,10689,29434,14384,15050,92,43,49,10684,29488,14409,15079,10684,29396,14364,15032,92,45,47
"연제구",거제2동,4600,12595,6112,6483,4600,12557,6100,6457,38,12,26,4593,12584,6102,6482,4593,12546,6090,6456,38,12,26
"연제구",거제3동,4686,11050,5324,5726,4686,10997,5302,5695,53,22,31,4680,11044,5310,5734,4680,10993,5289,5704,51,21,30
"연제구",거제4동,4332,11689,5745,5944,4332,11652,5731,5921,37,14,23,4333,11653,5720,5933,4333,11618,5706,5912,35,14,21
"연제구",연산1동,6860,17633,8607,9026,6860,17512,8562,8950,121,45,76,6896,17744,8664,9080,6896,17624,8619,9005,120,45,75
"연제구",연산2동,6084,13586,6536,7050,6084,13510,6506,7004,76,30,46,6104,13600,6554,7046,6104,13524,6524,7000,76,30,46
"연제구",연산3동,4021,8676,4165,4511,4021,8617,4144,4473,59,21,38,4002,8631,4140,4491,4002,8573,4119,4454,58,21,37
"연제구",연산4동,8207,17584,8583,9001,8207,17483,8554,8929,101,29,72,8236,17573,8584,8989,8236,17472,8555,8917,101,29,72
"연제구",연산5동,8447,15297,7348,7949,8447,15165,7287,7878,132,61,71,8494,15334,7373,7961,8494,15199,7313,7886,135,60,75
"연제구",연산6동,7164,15465,7606,7859,7164,15389,7583,7806,76,23,53,7218,15557,7644,7913,7218,15476,7620,7856,81,24,57
"연제구",연산8동,6160,15463,7614,7849,6160,15390,7585,7805,73,29,44,6146,15411,7582,7829,6146,15338,7553,7785,73,29,44
"연제구",연산9동,14642,39165,18921,20244,14642,39036,18875,20161,129,46,83,14627,39098,18883,20215,14627,38970,18837,20133,128,46,82
"수영구",소계,79788,181725,86570,95155,79788,179996,85778,94218,1729,792,937,79922,181605,86556,95049,79922,179878,85765,94113,1727,791,936
"수영구",남천1동,6455,15153,7093,8060,6455,14952,7000,7952,201,93,108,6429,15096,7069,8027,6429,14894,6978,7916,202,91,111
"수영구",남천2동,5299,13811,6453,7358,5299,13656,6382,7274,155,71,84,5285,13748,6434,7314,5285,13594,6363,7231,154,71,83
"수영구",수영동,7530,15801,7641,8160,7530,15683,7580,8103,118,61,57,7542,15763,7627,8136,7542,15640,7563,8077,123,64,59
"수영구",망미1동,11231,27168,13034,14134,11231,27038,12990,14048,130,44,86,11232,27123,13020,14103,11232,26990,12974,14016,133,46,87
"수영구",망미2동,5322,12739,6244,6495,5322,12648,6212,6436,91,32,59,5325,12716,6242,6474,5325,12623,6208,6415,93,34,59
"수영구",광안1동,12232,26392,12573,13819,12232,26158,12472,13686,234,101,133,12289,26403,12556,13847,12289,26172,12455,13717,231,101,130
"수영구",광안2동,8516,19083,9019,10064,8516,18796,8874,9922,287,145,142,8599,19214,9088,10126,8599,18929,8945,9984,285,143,142
"수영구",광안3동,5616,10619,5100,5519,5616,10550,5072,5478,69,28,41,5626,10607,5102,5505,5626,10538,5073,5465,69,29,40
"수영구",광안4동,5615,13046,5925,7121,5615,12945,5887,7058,101,38,63,5601,12968,5896,7072,5601,12872,5861,7011,96,35,61
"수영구",민락동,11972,27913,13488,14425,11972,27570,13309,14261,343,179,164,11994,27967,13522,14445,11994,27626,13345,14281,341,177,164
"사상구",소계,97169,234624,119308,115316,97169,229219,116416,112803,5405,2892,2513,97146,234049,119019,115030,97146,228716,116148,112568,5333,2871,2462
"사상구",삼락동,3324,7099,3864,3235,3324,6679,3597,3082,420,267,153,3324,7119,3889,3230,3324,6666,3592,3074,453,297,156
"사상구",모라1동,11543,29084,14638,14446,11543,28719,14472,14247,365,166,199,11546,29064,14624,14440,11546,28697,14454,14243,367,170,197
"사상구",모라3동,6922,12555,5974,6581,6922,12488,5953,6535,67,21,46,6940,12516,5939,6577,6940,12449,5918,6531,67,21,46
"사상구",덕포1동,5248,11779,6052,5727,5248,11422,5862,5560,357,190,167,5224,11739,6049,5690,5224,11368,5852,5516,371,197,174
"사상구",덕포2동,5671,14410,7375,7035,5671,14149,7217,6932,261,158,103,5659,14344,7330,7014,5659,14085,7177,6908,259,153,106
"사상구",괘법동,10844,22990,11959,11031,10844,21861,11436,10425,1129,523,606,10853,22853,11900,10953,10853,21822,11424,10398,1031,476,555
"사상구",감전동,7154,15212,8187,7025,7154,14684,7831,6853,528,356,172,7154,15193,8180,7013,7154,14655,7821,6834,538,359,179
"사상구",주례1동,6646,17105,8738,8367,6646,16987,8688,8299,118,50,68,6667,17112,8730,8382,6667,16996,8682,8314,116,48,68
"사상구",주례2동,10568,25806,12921,12885,10568,24824,12530,12294,982,391,591,10583,25735,12887,12848,10583,24771,12499,12272,964,388,576
"사상구",주례3동,5655,14569,7167,7402,5655,14435,7103,7332,134,64,70,5653,14539,7154,7385,5653,14410,7092,7318,129,62,67
"사상구",학장동,12258,32515,16591,15924,12258,31772,16016,15756,743,575,168,12233,32426,16545,15881,12233,31691,15977,15714,735,568,167
"사상구",엄궁동,11336,31500,15842,15658,11336,31199,15711,15488,301,131,170,11310,31409,15792,15617,11310,31106,15660,15446,303,132,171
"기장군",소계,65738,163920,81662,82258,65738,161651,80067,81584,2269,1595,674,65918,164380,81874,82506,65918,162076,80250,81826,2304,1624,680
"기장군",기장읍,24467,56244,27512,28732,24467,55735,27232,28503,509,280,229,24523,56362,27562,28800,24523,55825,27259,28566,537,303,234
"기장군",장안읍,4595,9304,5077,4227,4595,8924,4737,4187,380,340,40,4597,9297,5058,4239,4597,8919,4720,4199,378,338,40
"기장군",정관읍,28191,80168,39768,40400,28191,79039,38966,40073,1129,802,327,28320,80519,39950,40569,28320,79387,39149,40238,1132,801,331
"기장군",일광읍,4541,9302,4757,4545,4541,9184,4671,4513,118,86,32,4539,9329,4779,4550,4539,9195,4677,4518,134,102,32
"기장군",철마면,3944,8902,4548,4354,3944,8769,4461,4308,133,87,46,3939,8873,4525,4348,3939,8750,4445,4305,123,80,43
