,Route_Name,School_Level,transfer_Route_count,Latitude,Longitude,Address,city,gu
441,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 봉은사로 501,서울특별시,강남구
442,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강남구 봉은사로 601,서울특별시,강남구
443,수도권  도시철도 9호선,도시철도 환승역,수도권  도시철도 2호선,0.0,0.0,서울특별시 송파구 올림픽로 23,서울특별시,송파구
444,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 백제고분로 지하 187,서울특별시,송파구
445,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 삼학사로 지하 53 ,서울특별시,송파구
446,수도권  도시철도 9호선,도시철도 환승역,수도권  도시철도 8호선,0.0,0.0,서울특별시 송파구 석촌동 209,서울특별시,송파구
447,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 백제고분로 지하 446,서울특별시,송파구
448,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 송파구 위례성대로 지하 51,서울특별시,송파구
449,수도권  도시철도 9호선,도시철도 환승역,수도권  도시철도 5호선,0.0,0.0,서울특별시 송파구 양재대로 지하 1233,서울특별시,송파구
450,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 강동대로 지하 327,서울특별시,강동구
451,수도권  도시철도 9호선,도시철도 일반역,0,0.0,0.0,서울특별시 강동구 명일로 지하 117,서울특별시,강동구
452,경의중앙선,일반역,0,37.559768,126.942308,서울특별시 서대문구 대현동 74-12,서울특별시,서대문구
453,경의중앙선,환승역,경춘선,37.594948,127.076152,서울특별시 중랑구 중화동 321-37,서울특별시,중랑구
454,경춘선,환승역,경의중앙선,37.594948,127.076152,서울특별시 중랑구 중화동 321-37,서울특별시,중랑구
455,동해선,일반역,0,35.164668,129.06011,부산광역시 부산진구 부전동 280-76,부산광역시,부산진구
456,동해선,환승역,부산지하철3호선,35.182197,129.069315,부산광역시 연제구 거제동 619-1,부산광역시,연제구
457,동해선,일반역,0,35.188587,129.073904,부산광역시 연제구 거제동 619-1,부산광역시,연제구
458,동해선,환승역,부산지하철1호선,37.492975,127.013814,부산광역시 연제구 거제동 42-3,부산광역시,연제구
459,동해선,일반역,0,35.205614,129.078502,부산광역시 동래구 낙민동 130-4,부산광역시,동래구
460,동해선,일반역,0,35.195907,129.101062,부산광역시 동래구 안락동 201-2,부산광역시,동래구
461,동해선,일반역,0,35.189,129.120919,부산광역시 해운대구 재송동 933-1,부산광역시,해운대구
462,동해선,일반역,0,35.168921,129.131659,부산광역시 해운대구 우동 1215-32,부산광역시,해운대구
463,동해선,환승역,부산지하철2호선,35.16899,129.13868,부산광역시 해운대구 우동 1111-2,부산광역시,해운대구
464,동해선,일반역,0,35.181832,129.176696,부산광역시 해운대구 좌동 138-4,부산광역시,해운대구
465,동해선,일반역,0,35.137559,126.791535,부산광역시 해운대구 송정동 299-2,부산광역시,해운대구
466,동해선,일반역,0,35.196256,129.208291,부산광역시 기장군 기장읍 당사리 261,부산광역시,기장군
467,동해선,일반역,0,35.243027,129.218551,부산광역시 기장군 기장읍 청강리 25-16,부산광역시,기장군
468,동해선,일반역,0,35.265565,129.233307,부산광역시 기장군 일광면 이천리 750-4,부산광역시,기장군
469,서해선,일반역,0,37.5621179,126.8028568,서울특별시 강서구 하늘길 지하 77,서울특별시,강서구
